Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
4,Radix,In-Order,2.38,292.2,0.89,0,1.19,2.37,291.5,0.9
5,Radix,In-Order,2.38,284.3,0.88,0,1.19,2.36,280.3,0.87
6,Radix,In-Order,2.37,313.0,0.87,0,1.19,2.37,323.7,0.87
7,Radix,In-Order,2.44,296.2,0.87,0,1.22,2.45,300.9,0.88
8,Radix,In-Order,2.42,280.3,0.89,0,1.21,2.43,278.9,0.88
9,Radix,In-Order,2.36,310.0,0.87,0,1.18,2.35,318.6,0.87
10,Radix,In-Order,2.4,287.4,0.87,0,1.2,2.41,286.0,0.86
1,Radix,In-Order,2.44,290.1,0.87,0,1.22,2.44,290.8,0.88
2,Radix,In-Order,2.4,323.0,0.88,0,1.2,2.37,313.8,0.87
3,Radix,In-Order,2.43,277.2,0.88,0,1.21,2.44,270.9,0.89
4,Radix,In-Order,2.43,277.8,0.88,0,1.21,2.44,276.7,0.88
5,Radix,In-Order,2.38,314.1,0.89,0,1.19,2.41,323.8,0.89
6,Radix,In-Order,2.42,322.3,0.88,0,1.21,2.4,325.7,0.88
7,Radix,In-Order,2.41,276.7,0.89,0,1.2,2.41,280.7,0.87
8,Radix,In-Order,2.34,313.3,0.89,0,1.17,2.34,315.1,0.9
9,Radix,In-Order,2.4,305.9,0.87,0,1.2,2.38,303.1,0.87
10,Radix,In-Order,2.35,296.2,0.89,0,1.18,2.37,298.9,0.89
1,Radix,In-Order,2.39,285.9,0.89,0,1.2,2.41,276.5,0.89
2,Radix,In-Order,2.42,281.0,0.88,0,1.21,2.45,287.3,0.87
3,Radix,In-Order,2.41,300.3,0.87,0,1.2,2.39,310.5,0.87
4,Radix,In-Order,2.42,296.0,0.88,0,1.21,2.45,294.3,0.87
5,Radix,In-Order,2.4,288.5,0.87,0,1.2,2.38,288.0,0.86
6,Radix,In-Order,2.3,291.2,0.88,0,1.15,2.28,289.4,0.88
7,Radix,In-Order,2.41,289.4,0.89,0,1.21,2.41,292.7,0.88
8,Radix,In-Order,2.4,304.9,0.88,0,1.2,2.41,302.6,0.88
9,Radix,In-Order,2.41,300.3,0.88,0,1.2,2.42,298.4,0.87
10,Radix,In-Order,2.35,300.5,0.89,0,1.17,2.3,299.8,0.9
1,Radix,In-Order,2.41,301.4,0.89,0,1.2,2.42,300.8,0.88
2,Radix,In-Order,2.35,288.2,0.89,0,1.18,2.35,292.5,0.88
3,Radix,In-Order,2.41,296.5,0.88,0,1.21,2.43,287.4,0.89
4,Radix,In-Order,2.37,287.7,0.89,0,1.18,2.36,293.2,0.89
5,Radix,In-Order,2.41,288.5,0.87,0,1.2,2.35,287.9,0.88
6,Radix,In-Order,2.34,319.6,0.87,0,1.17,2.33,313.6,0.86
7,Radix,In-Order,2.36,302.1,0.88,0,1.18,2.35,303.9,0.87
8,Radix,In-Order,2.35,304.1,0.87,0,1.17,2.37,306.8,0.88
9,Radix,In-Order,2.41,318.3,0.87,0,1.2,2.41,327.2,0.87
10,Radix,In-Order,2.41,292.1,0.89,0,1.21,2.42,294.0,0.89
1,Radix,In-Order,2.34,296.9,0.88,0,1.17,2.35,301.4,0.88
2,Radix,In-Order,2.43,312.9,0.87,0,1.21,2.43,319.0,0.86
3,Radix,In-Order,2.35,286.8,0.87,0,1.18,2.37,288.5,0.87
4,Radix,In-Order,2.41,300.8,0.88,0,1.21,2.41,299.8,0.87
5,Radix,In-Order,2.36,299.0,0.87,0,1.18,2.37,297.0,0.86
6,Radix,In-Order,2.38,302.5,0.89,0,1.19,2.4,301.3,0.89
7,Radix,In-Order,2.38,293.0,0.89,0,1.19,2.38,291.1,0.9
8,Radix,In-Order,2.43,311.2,0.87,0,1.21,2.44,321.5,0.87
9,Radix,In-Order,2.4,307.3,0.88,0,1.2,2.4,307.9,0.88
10,Radix,In-Order,2.35,282.0,0.88,0,1.17,2.37,283.2,0.88
1,Radix,In-Order,2.44,319.1,0.89,0,1.22,2.46,317.3,0.88
2,Radix,In-Order,2.39,296.6,0.89,0,1.2,2.4,307.1,0.89
3,Radix,In-Order,2.39,301.1,0.88,0,1.19,2.36,299.0,0.88
4,Radix,In-Order,2.35,305.9,0.89,0,1.18,2.38,304.7,0.89
5,Radix,In-Order,2.38,295.2,0.87,0,1.19,2.38,300.6,0.88
6,Radix,In-Order,2.35,313.4,0.88,0,1.18,2.34,311.3,0.87
7,Radix,In-Order,2.42,282.7,0.88,0,1.21,2.42,294.2,0.89
8,Radix,In-Order,2.42,313.4,0.88,0,1.21,2.41,306.0,0.88
9,Radix,In-Order,2.39,298.8,0.87,0,1.2,2.36,297.7,0.88
10,Radix,In-Order,2.38,275.8,0.88,0,1.19,2.4,288.4,0.88
1,Radix,In-Order,2.43,297.4,0.89,0,1.21,2.46,299.5,0.89
2,Radix,In-Order,2.33,281.7,0.89,0,1.17,2.29,274.2,0.88
3,Radix,In-Order,2.34,301.8,0.88,0,1.17,2.37,291.1,0.88
4,Radix,In-Order,2.45,307.3,0.89,0,1.23,2.47,315.9,0.9
5,Radix,In-Order,2.45,297.5,0.88,0,1.23,2.46,293.1,0.88
6,Radix,In-Order,2.45,290.5,0.87,0,1.23,2.4,289.8,0.88
7,Radix,In-Order,2.38,308.4,0.88,0,1.19,2.39,316.0,0.87
8,Radix,In-Order,2.37,328.3,0.87,0,1.19,2.36,320.0,0.88
9,Radix,In-Order,2.35,288.1,0.87,0,1.18,2.32,287.3,0.87
10,Radix,In-Order,2.38,281.7,0.89,0,1.19,2.38,278.3,0.89
1,Radix,In-Order,2.43,281.5,0.87,0,1.22,2.42,284.0,0.88
2,Radix,In-Order,2.36,302.2,0.89,0,1.18,2.37,302.6,0.89
3,Radix,In-Order,2.39,285.3,0.89,0,1.19,2.39,289.6,0.89
4,Radix,In-Order,2.42,295.9,0.89,0,1.21,2.45,302.1,0.9
5,Radix,In-Order,2.43,303.9,0.87,0,1.22,2.44,296.1,0.87
6,Radix,In-Order,2.43,292.3,0.88,0,1.22,2.45,287.1,0.88
7,Radix,In-Order,2.46,301.3,0.87,0,1.23,2.51,302.2,0.87
8,Radix,In-Order,2.43,279.7,0.88,0,1.22,2.46,271.8,0.88
9,Radix,In-Order,2.35,288.3,0.88,0,1.18,2.36,297.1,0.89
10,Radix,In-Order,2.47,296.6,0.89,0,1.24,2.47,295.1,0.9
1,Radix,In-Order,2.4,301.5,0.88,0,1.2,2.38,295.2,0.87
2,Radix,In-Order,2.42,308.9,0.89,0,1.21,2.41,312.2,0.89
3,Radix,In-Order,2.38,315.6,0.89,0,1.19,2.41,316.4,0.9
4,Radix,In-Order,2.33,300.9,0.87,0,1.17,2.3,296.5,0.87
5,Radix,In-Order,2.42,293.7,0.89,0,1.21,2.4,293.9,0.89
6,Radix,In-Order,2.41,297.3,0.88,0,1.2,2.45,290.2,0.87
7,Radix,In-Order,2.32,314.4,0.88,0,1.16,2.34,316.1,0.87
8,Radix,In-Order,2.38,342.2,0.89,0,1.19,2.38,337.8,0.87
9,Radix,In-Order,2.4,279.9,0.89,0,1.2,2.4,281.7,0.89
10,Radix,In-Order,2.37,306.5,0.87,0,1.19,2.39,305.2,0.87
1,Radix,In-Order,2.4,292.4,0.87,0,1.2,2.38,302.8,0.86
2,Radix,In-Order,2.33,294.3,0.87,0,1.16,2.36,304.5,0.88
3,Radix,In-Order,2.35,295.6,0.89,0,1.17,2.37,290.1,0.9
4,Radix,In-Order,2.42,300.4,0.88,0,1.21,2.44,309.9,0.88
5,Radix,In-Order,2.41,310.0,0.88,0,1.2,2.42,306.5,0.87
6,Radix,In-Order,2.41,305.3,0.89,0,1.2,2.37,304.7,0.88
7,Radix,In-Order,2.37,297.6,0.89,0,1.18,2.35,300.7,0.89
8,Radix,In-Order,2.34,310.2,0.87,0,1.17,2.32,299.4,0.86
9,Radix,In-Order,2.41,273.5,0.88,0,1.2,2.4,277.9,0.87
10,Radix,In-Order,2.37,289.4,0.87,0,1.18,2.36,282.4,0.87
1,Radix,In-Order,2.4,280.7,0.89,0,1.2,2.38,279.1,0.88
2,Radix,In-Order,2.42,293.6,0.87,0,1.21,2.39,302.3,0.88
3,Radix,In-Order,2.42,284.0,0.88,0,1.21,2.41,290.3,0.88
4,Radix,In-Order,2.39,309.0,0.87,0,1.2,2.38,314.6,0.87
5,Radix,In-Order,2.43,285.6,0.88,0,1.21,2.43,288.5,0.87
6,Radix,In-Order,2.42,300.4,0.89,0,1.21,2.44,307.1,0.89
7,Radix,In-Order,2.43,287.5,0.87,0,1.22,2.42,293.5,0.87
8,Radix,In-Order,2.41,297.5,0.88,0,1.2,2.43,291.6,0.87
9,Radix,In-Order,2.34,296.9,0.89,0,1.17,2.32,310.0,0.88
10,Radix,In-Order,2.33,320.5,0.89,0,1.16,2.33,326.2,0.88
1,Radix,In-Order,2.44,304.5,0.88,0,1.22,2.47,297.0,0.89
2,Radix,In-Order,2.39,307.8,0.87,0,1.2,2.4,310.4,0.85
3,Radix,In-Order,2.4,301.3,0.87,0,1.2,2.36,309.1,0.88
4,Radix,In-Order,2.38,299.6,0.89,0,1.19,2.4,294.4,0.89
5,Radix,In-Order,2.36,310.4,0.87,0,1.18,2.36,306.4,0.88
6,Radix,In-Order,2.36,282.2,0.88,0,1.18,2.36,274.5,0.89
7,Radix,In-Order,2.41,294.2,0.88,0,1.21,2.41,295.7,0.87
8,Radix,In-Order,2.36,295.0,0.89,0,1.18,2.32,300.2,0.89
9,Radix,In-Order,2.4,293.6,0.87,0,1.2,2.37,291.5,0.86
10,Radix,In-Order,2.45,293.9,0.87,0,1.23,2.46,280.8,0.87
1,Radix,In-Order,2.39,309.7,0.87,0,1.2,2.42,313.7,0.88
2,Radix,In-Order,2.43,291.9,0.88,0,1.22,2.46,289.5,0.89
3,Radix,In-Order,2.31,306.0,0.88,0,1.16,2.32,306.6,0.88
4,Radix,In-Order,2.34,294.4,0.89,0,1.17,2.39,294.7,0.89
5,Radix,In-Order,2.41,311.6,0.87,0,1.21,2.42,315.7,0.88
6,Radix,In-Order,2.37,284.5,0.88,0,1.19,2.38,284.5,0.87
7,Radix,In-Order,2.4,319.4,0.87,0,1.2,2.4,310.2,0.87
8,Radix,In-Order,2.39,294.8,0.88,0,1.2,2.41,286.0,0.87
9,Radix,In-Order,2.42,283.5,0.89,0,1.21,2.39,295.3,0.9
10,Radix,In-Order,2.4,303.4,0.89,0,1.2,2.37,299.6,0.89
1,Radix,In-Order,2.39,283.9,0.87,0,1.2,2.37,286.9,0.86
2,Radix,In-Order,2.38,293.7,0.88,0,1.19,2.39,290.8,0.89
3,Radix,In-Order,2.38,283.7,0.87,0,1.19,2.38,281.4,0.87
4,Radix,In-Order,2.47,307.0,0.88,0,1.24,2.48,311.8,0.86
5,Radix,In-Order,2.39,295.6,0.89,0,1.19,2.38,291.0,0.89
6,Radix,In-Order,2.42,288.0,0.89,0,1.21,2.43,297.0,0.89
7,Radix,In-Order,2.38,306.2,0.88,0,1.19,2.36,299.4,0.88
8,Radix,In-Order,2.41,304.7,0.89,0,1.21,2.42,301.8,0.89
9,Radix,In-Order,2.45,294.9,0.89,0,1.22,2.44,299.4,0.89
10,Radix,In-Order,2.42,283.9,0.89,0,1.21,2.42,280.7,0.89
1,Radix,In-Order,2.45,288.6,0.87,0,1.23,2.45,290.6,0.85
2,Radix,In-Order,2.4,291.6,0.87,0,1.2,2.44,282.0,0.88
3,Radix,In-Order,2.4,312.2,0.89,0,1.2,2.4,308.8,0.88
4,Radix,In-Order,2.35,325.2,0.88,0,1.18,2.39,327.4,0.87
5,Radix,In-Order,2.35,310.1,0.89,0,1.17,2.36,313.9,0.88
6,Radix,In-Order,2.47,282.2,0.88,0,1.23,2.48,277.7,0.87
7,Radix,In-Order,2.4,304.7,0.89,0,1.2,2.4,299.1,0.9
8,Radix,In-Order,2.4,297.1,0.88,0,1.2,2.39,296.2,0.89
9,Radix,In-Order,2.37,289.1,0.89,0,1.18,2.38,291.7,0.88
10,Radix,In-Order,2.43,292.4,0.88,0,1.22,2.45,304.8,0.88
1,Radix,In-Order,2.39,283.3,0.89,0,1.19,2.39,292.5,0.91
2,Radix,In-Order,2.51,294.7,0.88,0,1.26,2.55,293.1,0.88
3,Radix,In-Order,2.36,317.9,0.87,0,1.18,2.36,323.4,0.86
4,Radix,In-Order,2.39,303.2,0.89,0,1.2,2.4,299.3,0.89
5,Radix,In-Order,2.41,318.0,0.87,0,1.2,2.39,321.9,0.88
6,Radix,In-Order,2.46,300.5,0.87,0,1.23,2.47,299.3,0.88
7,Radix,In-Order,2.37,299.2,0.87,0,1.18,2.35,292.1,0.87
8,Radix,In-Order,2.38,306.7,0.89,0,1.19,2.35,304.0,0.89
9,Radix,In-Order,2.47,276.1,0.87,0,1.23,2.48,272.9,0.86
10,Radix,In-Order,2.39,292.2,0.88,0,1.19,2.39,287.5,0.89
1,Radix,In-Order,2.33,298.9,0.89,0,1.16,2.32,304.6,0.89
2,Radix,In-Order,2.49,289.9,0.87,0,1.25,2.53,286.3,0.87
3,Radix,In-Order,2.31,283.2,0.89,0,1.16,2.31,273.4,0.89
4,Radix,In-Order,2.4,289.7,0.88,0,1.2,2.44,283.5,0.88
5,Radix,In-Order,2.43,321.7,0.87,0,1.21,2.41,311.5,0.85
6,Radix,In-Order,2.44,302.5,0.89,0,1.22,2.45,313.8,0.88
7,Radix,In-Order,2.38,304.8,0.89,0,1.19,2.37,302.2,0.89
8,Radix,In-Order,2.46,294.5,0.89,0,1.23,2.49,295.0,0.89
9,Radix,In-Order,2.33,275.3,0.88,0,1.17,2.36,279.1,0.89
10,Radix,In-Order,2.35,293.1,0.87,0,1.17,2.31,293.3,0.88
1,Radix,In-Order,2.4,298.1,0.87,0,1.2,2.38,300.0,0.88
2,Radix,In-Order,2.41,303.1,0.87,0,1.2,2.43,304.2,0.87
3,Radix,In-Order,2.43,316.7,0.89,0,1.22,2.43,323.4,0.89
4,Radix,In-Order,2.46,310.4,0.87,0,1.23,2.44,310.8,0.88
5,Radix,In-Order,2.45,279.8,0.89,0,1.22,2.44,283.4,0.9
6,Radix,In-Order,2.36,308.3,0.88,0,1.18,2.34,316.2,0.86
7,Radix,In-Order,2.44,314.8,0.89,0,1.22,2.4,320.2,0.88
8,Radix,In-Order,2.42,302.0,0.87,0,1.21,2.44,300.8,0.86
9,Radix,In-Order,2.42,293.6,0.87,0,1.21,2.45,288.0,0.87
10,Radix,In-Order,2.46,307.8,0.89,0,1.23,2.44,306.0,0.89
1,Radix,In-Order,2.46,295.7,0.87,0,1.23,2.46,292.1,0.86
2,Radix,In-Order,2.41,302.0,0.89,0,1.21,2.41,308.1,0.88
3,Radix,In-Order,2.38,308.7,0.89,0,1.19,2.35,312.5,0.89
4,Radix,In-Order,2.42,288.3,0.89,0,1.21,2.41,284.6,0.89
5,Radix,In-Order,2.41,273.2,0.88,0,1.2,2.42,270.5,0.88
6,Radix,In-Order,2.41,278.9,0.87,0,1.2,2.43,285.2,0.87
7,Radix,In-Order,2.36,312.0,0.88,0,1.18,2.35,310.6,0.88
8,Radix,In-Order,2.34,296.4,0.87,0,1.17,2.34,293.5,0.87
9,Radix,In-Order,2.33,295.7,0.87,0,1.16,2.32,305.4,0.86
10,Radix,In-Order,2.35,311.7,0.87,0,1.18,2.35,306.3,0.87
1,Radix,In-Order,2.39,279.3,0.89,0,1.19,2.39,285.1,0.91
2,Radix,In-Order,2.44,290.7,0.87,0,1.22,2.44,291.7,0.88
3,Radix,In-Order,2.55,310.6,0.87,0,1.27,2.53,301.6,0.87
4,Radix,In-Order,2.35,289.7,0.88,0,1.17,2.37,286.4,0.87
5,Radix,In-Order,2.44,288.7,0.89,0,1.22,2.45,291.2,0.89
6,Radix,In-Order,2.47,287.7,0.88,0,1.24,2.49,288.1,0.88
7,Radix,In-Order,2.37,293.8,0.89,0,1.19,2.37,296.1,0.9
8,Radix,In-Order,2.43,310.1,0.87,0,1.22,2.41,311.5,0.88
9,Radix,In-Order,2.45,289.4,0.88,0,1.22,2.45,304.3,0.88
10,Radix,In-Order,2.36,320.5,0.88,0,1.18,2.34,322.6,0.87
1,Radix,In-Order,2.36,299.6,0.89,0,1.18,2.36,301.3,0.88
2,Radix,In-Order,2.44,304.2,0.89,0,1.22,2.43,304.2,0.88
3,Radix,In-Order,2.44,279.7,0.87,0,1.22,2.48,293.4,0.87
4,Radix,In-Order,2.4,290.6,0.88,0,1.2,2.39,290.9,0.89
5,Radix,In-Order,2.43,283.5,0.89,0,1.21,2.47,285.5,0.89
6,Radix,In-Order,2.35,316.6,0.88,0,1.18,2.34,317.2,0.88
7,Radix,In-Order,2.37,293.6,0.89,0,1.19,2.39,295.6,0.89
8,Radix,In-Order,2.47,316.9,0.88,0,1.23,2.49,324.2,0.88
9,Radix,In-Order,2.39,300.2,0.89,0,1.19,2.39,294.9,0.9
10,Radix,In-Order,2.52,304.9,0.87,0,1.26,2.5,307.5,0.87
1,Radix,In-Order,2.4,296.8,0.89,0,1.2,2.39,286.8,0.88
2,Radix,In-Order,2.38,280.9,0.89,0,1.19,2.39,274.6,0.89
3,Radix,In-Order,2.4,315.8,0.89,0,1.2,2.38,316.2,0.89
4,Radix,In-Order,2.45,317.6,0.88,0,1.22,2.44,315.0,0.88
5,Radix,In-Order,2.41,298.3,0.88,0,1.21,2.4,297.7,0.89
6,Radix,In-Order,2.43,311.7,0.89,0,1.22,2.41,316.7,0.89
7,Radix,In-Order,2.42,309.9,0.87,0,1.21,2.43,309.6,0.88
8,Radix,In-Order,2.46,322.2,0.89,0,1.23,2.46,315.3,0.89
9,Radix,In-Order,2.36,310.2,0.88,0,1.18,2.38,313.7,0.89
10,Radix,In-Order,2.45,296.8,0.87,0,1.23,2.48,293.1,0.87
1,Radix,In-Order,2.39,295.7,0.88,0,1.2,2.39,290.0,0.89
2,Radix,In-Order,2.43,300.0,0.88,0,1.22,2.4,299.4,0.89
3,Radix,In-Order,2.45,294.7,0.88,0,1.22,2.46,294.6,0.88
4,Radix,In-Order,2.4,300.9,0.88,0,1.2,2.43,308.4,0.87
5,Radix,In-Order,2.48,295.2,0.89,0,1.24,2.45,303.7,0.89
6,Radix,In-Order,2.34,273.3,0.88,0,1.17,2.37,265.6,0.89
7,Radix,In-Order,2.41,295.4,0.89,0,1.2,2.37,294.8,0.89
8,Radix,In-Order,2.44,284.8,0.87,0,1.22,2.43,276.0,0.88
9,Radix,In-Order,2.35,300.0,0.88,0,1.18,2.33,294.1,0.88
10,Radix,In-Order,2.39,293.8,0.88,0,1.19,2.39,291.6,0.88
1,Radix,In-Order,2.38,306.9,0.89,0,1.19,2.36,305.1,0.89
2,Radix,In-Order,2.46,288.7,0.88,0,1.23,2.47,277.6,0.88
3,Radix,In-Order,2.47,290.7,0.89,0,1.23,2.47,298.5,0.88
4,Radix,In-Order,2.4,320.1,0.89,0,1.2,2.37,323.5,0.89
5,Radix,In-Order,2.41,295.9,0.87,0,1.21,2.37,300.5,0.88
6,Radix,In-Order,2.43,291.3,0.89,0,1.22,2.48,304.9,0.89
7,Radix,In-Order,2.39,319.0,0.87,0,1.19,2.37,315.2,0.89
8,Radix,In-Order,2.4,287.4,0.88,0,1.2,2.41,284.6,0.86
9,Radix,In-Order,2.36,322.1,0.89,0,1.18,2.37,315.3,0.9
10,Radix,In-Order,2.39,300.8,0.87,0,1.2,2.4,291.9,0.86
1,Radix,In-Order,2.44,293.8,0.89,0,1.22,2.49,303.3,0.88
2,Radix,In-Order,2.49,284.6,0.89,0,1.24,2.5,287.3,0.9
3,Radix,In-Order,2.4,307.3,0.88,0,1.2,2.44,296.9,0.88
4,Radix,In-Order,2.41,289.1,0.87,0,1.2,2.4,293.5,0.87
5,Radix,In-Order,2.36,287.0,0.87,0,1.18,2.35,289.5,0.86
6,Radix,In-Order,2.39,278.8,0.89,0,1.2,2.42,274.8,0.89
7,Radix,In-Order,2.44,302.1,0.88,0,1.22,2.45,293.5,0.88
8,Radix,In-Order,2.41,300.3,0.88,0,1.2,2.42,309.0,0.88
9,Radix,In-Order,2.45,297.8,0.88,0,1.23,2.49,305.8,0.88
10,Radix,In-Order,2.39,321.6,0.88,0,1.19,2.41,320.6,0.89
1,Radix,In-Order,2.44,311.9,0.87,0,1.22,2.43,320.1,0.86
2,Radix,In-Order,2.41,286.3,0.89,0,1.21,2.36,288.2,0.89
3,Radix,In-Order,2.41,284.0,0.88,0,1.2,2.42,288.4,0.88
4,Radix,In-Order,2.4,280.7,0.89,0,1.2,2.41,270.3,0.89
5,Radix,In-Order,2.42,302.4,0.88,0,1.21,2.43,306.9,0.89
6,Radix,In-Order,2.44,316.2,0.89,0,1.22,2.47,309.8,0.87
7,Radix,In-Order,2.38,299.3,0.87,0,1.19,2.39,304.4,0.88
8,Radix,In-Order,2.4,308.4,0.88,0,1.2,2.38,307.3,0.89
9,Radix,In-Order,2.39,290.9,0.88,0,1.19,2.38,300.2,0.89
10,Radix,In-Order,2.5,311.4,0.89,0,1.25,2.49,321.1,0.88
1,Radix,In-Order,2.38,309.3,0.89,0,1.19,2.35,312.1,0.89
2,Radix,In-Order,2.44,306.5,0.88,0,1.22,2.43,311.0,0.87
3,Radix,In-Order,2.35,307.4,0.88,0,1.18,2.35,298.7,0.88
4,Radix,In-Order,2.43,310.0,0.87,0,1.22,2.43,303.5,0.89
5,Radix,In-Order,2.43,306.7,0.87,0,1.22,2.43,308.0,0.87
6,Radix,In-Order,2.42,287.3,0.87,0,1.21,2.44,286.7,0.88
7,Radix,In-Order,2.36,298.6,0.87,0,1.18,2.39,295.3,0.87
8,Radix,In-Order,2.4,308.1,0.87,0,1.2,2.39,308.4,0.87
9,Radix,In-Order,2.41,293.4,0.88,0,1.21,2.42,280.7,0.87
10,Radix,In-Order,2.4,301.1,0.88,0,1.2,2.4,299.3,0.87
1,Radix,In-Order,2.38,287.2,0.89,0,1.19,2.37,287.7,0.88
2,Radix,In-Order,2.42,319.7,0.88,0,1.21,2.42,329.9,0.89
3,Radix,In-Order,2.41,313.9,0.89,0,1.2,2.37,322.5,0.89
4,Radix,In-Order,2.39,306.5,0.89,0,1.19,2.37,311.0,0.87
5,Radix,In-Order,2.42,296.2,0.89,0,1.21,2.44,297.4,0.88
6,Radix,In-Order,2.45,317.5,0.87,0,1.23,2.45,318.8,0.86
7,Radix,In-Order,2.48,322.3,0.87,0,1.24,2.51,331.1,0.88
8,Radix,In-Order,2.37,301.8,0.89,0,1.18,2.33,292.3,0.9
9,Radix,In-Order,2.39,282.6,0.88,0,1.19,2.36,270.0,0.89
10,Radix,In-Order,2.46,298.8,0.89,0,1.23,2.46,298.7,0.88
1,Radix,In-Order,2.43,307.0,0.89,0,1.21,2.42,306.2,0.9
2,Radix,In-Order,2.46,305.4,0.88,0,1.23,2.49,309.0,0.89
3,Radix,In-Order,2.34,284.8,0.89,0,1.17,2.35,286.4,0.9
4,Radix,In-Order,2.37,301.6,0.88,0,1.19,2.36,296.0,0.87
5,Radix,In-Order,2.35,299.6,0.88,0,1.17,2.36,297.6,0.89
6,Radix,In-Order,2.36,274.6,0.89,0,1.18,2.33,274.4,0.88
7,Radix,In-Order,2.43,311.6,0.89,0,1.22,2.42,309.2,0.88
8,Radix,In-Order,2.39,311.8,0.89,0,1.2,2.36,315.7,0.9
9,Radix,In-Order,2.45,306.4,0.89,0,1.23,2.47,307.0,0.89
10,Radix,In-Order,2.34,287.4,0.88,0,1.17,2.34,285.4,0.88
1,Radix,In-Order,2.37,277.0,0.88,0,1.18,2.38,274.7,0.87
2,Radix,In-Order,2.38,296.4,0.89,0,1.19,2.36,285.7,0.89
3,Radix,In-Order,2.4,296.0,0.89,0,1.2,2.44,288.7,0.89
4,Radix,In-Order,2.35,319.7,0.87,0,1.18,2.33,325.8,0.88
5,Radix,In-Order,2.33,279.5,0.88,0,1.16,2.32,276.8,0.88
6,Radix,In-Order,2.37,304.8,0.89,0,1.19,2.39,306.2,0.89
7,Radix,In-Order,2.42,307.9,0.87,0,1.21,2.42,313.4,0.87
8,Radix,In-Order,2.36,292.4,0.88,0,1.18,2.35,291.1,0.89
9,Radix,In-Order,2.43,301.5,0.88,0,1.21,2.42,290.8,0.87
10,Radix,In-Order,2.42,305.8,0.89,0,1.21,2.41,297.0,0.89
1,Radix,In-Order,2.37,307.4,0.89,0,1.18,2.37,311.4,0.89
2,Radix,In-Order,2.35,293.0,0.89,0,1.17,2.33,284.6,0.89
3,Radix,In-Order,2.36,288.8,0.88,0,1.18,2.37,293.4,0.87
4,Radix,In-Order,2.4,299.8,0.87,0,1.2,2.42,296.1,0.88
5,Radix,In-Order,2.38,298.6,0.88,0,1.19,2.38,303.6,0.89
6,Radix,In-Order,2.43,311.0,0.88,0,1.22,2.45,317.0,0.89
7,Radix,In-Order,2.36,288.0,0.89,0,1.18,2.34,281.5,0.9
8,Radix,In-Order,2.42,305.7,0.89,0,1.21,2.4,298.4,0.88
9,Radix,In-Order,2.4,288.8,0.89,0,1.2,2.38,282.5,0.89
10,Radix,In-Order,2.4,323.3,0.87,0,1.2,2.41,316.2,0.87
1,Radix,In-Order,2.45,273.9,0.88,0,1.22,2.48,279.8,0.88
2,Radix,In-Order,2.32,283.8,0.88,0,1.16,2.31,278.5,0.89
3,Radix,In-Order,2.44,299.5,0.89,0,1.22,2.41,307.3,0.88
4,Radix,In-Order,2.35,282.6,0.87,0,1.18,2.36,284.5,0.87
5,Radix,In-Order,2.36,295.6,0.89,0,1.18,2.35,302.5,0.89
6,Radix,In-Order,2.43,298.1,0.89,0,1.22,2.44,295.8,0.88
7,Radix,In-Order,2.4,312.5,0.87,0,1.2,2.41,314.7,0.86
8,Radix,In-Order,2.34,297.9,0.88,0,1.17,2.36,297.7,0.87
9,Radix,In-Order,2.48,287.9,0.89,0,1.24,2.49,285.0,0.89
10,Radix,In-Order,2.38,296.7,0.87,0,1.19,2.39,289.6,0.88
1,Radix,In-Order,2.39,290.9,0.88,0,1.2,2.42,284.3,0.88
2,Radix,In-Order,2.4,297.0,0.88,0,1.2,2.45,278.5,0.89
3,Radix,In-Order,2.46,317.3,0.87,0,1.23,2.46,314.5,0.86
4,Radix,In-Order,2.4,291.9,0.87,0,1.2,2.4,298.6,0.87
5,Radix,In-Order,2.42,284.0,0.88,0,1.21,2.44,285.6,0.88
6,Radix,In-Order,2.36,290.9,0.89,0,1.18,2.39,293.4,0.9
7,Radix,In-Order,2.4,297.4,0.87,0,1.2,2.36,309.1,0.88
8,Radix,In-Order,2.32,284.7,0.87,0,1.16,2.32,280.1,0.87
9,Radix,In-Order,2.4,314.6,0.89,0,1.2,2.38,309.4,0.9
10,Radix,In-Order,2.33,312.5,0.88,0,1.17,2.33,307.3,0.87
1,Radix,In-Order,2.4,308.4,0.89,0,1.2,2.37,300.2,0.88
2,Radix,In-Order,2.35,303.9,0.88,0,1.17,2.34,298.1,0.89
3,Radix,In-Order,2.37,311.0,0.89,0,1.18,2.38,320.3,0.88
4,Radix,In-Order,2.39,297.1,0.87,0,1.19,2.4,287.2,0.87
5,Radix,In-Order,2.4,297.7,0.89,0,1.2,2.39,291.7,0.89
6,Radix,In-Order,2.44,295.7,0.89,0,1.22,2.48,293.8,0.88
7,Radix,In-Order,2.4,309.6,0.88,0,1.2,2.41,311.6,0.9
8,Radix,In-Order,2.38,326.5,0.88,0,1.19,2.43,323.3,0.89
9,Radix,In-Order,2.35,316.8,0.88,0,1.18,2.35,318.4,0.88
10,Radix,In-Order,2.48,313.7,0.87,0,1.24,2.51,323.0,0.86
1,Radix,In-Order,2.35,299.6,0.87,0,1.17,2.29,304.3,0.88
2,Radix,In-Order,2.44,301.7,0.88,0,1.22,2.46,311.0,0.89
